"Notes"	"County"	"County Code"	Deaths	Population	Crude Rate	Age Adjusted Rate
	"Baltimore city, MD"	"24510"	1148	622793	184.33	178.86
	"Barnstable County, MA"	"25001"	129	214914	60.02	53.34
	"Berkshire County, MA"	"25003"	76	128715	59.05	53.32
	"Bristol County, MA"	"25005"	349	554194	62.97	57.17
	"Dukes County, MA"	"25007"	10	17356	Unreliable	Unreliable
	"Essex County, MA"	"25009"	339	769091	44.08	42.05
	"Franklin County, MA"	"25011"	36	70862	50.80	41.56
	"Hampden County, MA"	"25013"	166	468161	35.46	32.61
	"Hampshire County, MA"	"25015"	63	160939	39.15	38.73
	"Middlesex County, MA"	"25017"	518	1570315	32.99	30.55
	"Nantucket County, MA"	"25019"	Suppressed	10856	Suppressed	Suppressed
	"Norfolk County, MA"	"25021"	253	692254	36.55	33.38
	"Plymouth County, MA"	"25023"	210	507022	41.42	40.11
	"Suffolk County, MA"	"25025"	238	767254	31.02	32.38
	"Worcester County, MA"	"25027"	356	813475	43.76	40.08
	"Alcona County, MI"	"26001"	36	10454	344.37	163.32
	"Alger County, MI"	"26003"	35	9459	370.02	207.66
	"Allegan County, MI"	"26005"	225	113847	197.63	164.54
	"Alpena County, MI"	"26007"	80	28988	275.98	178.77
	"Antrim County, MI"	"26009"	46	23267	197.70	116.10
	"Arenac County, MI"	"26011"	27	15353	175.86	113.08
	"Baraga County, MI"	"26013"	28	8654	323.55	242.77
	"Barry County, MI"	"26015"	114	59281	192.30	149.31
	"Bay County, MI"	"26017"	147	106179	138.45	104.08
	"Benzie County, MI"	"26019"	51	17519	291.11	182.51
	"Berrien County, MI"	"26021"	389	155233	250.59	193.46
	"Branch County, MI"	"26023"	93	43545	213.57	172.05
	"Calhoun County, MI"	"26025"	382	134878	283.22	222.45
	"Cass County, MI"	"26027"	116	51608	224.77	160.60
	"Charlevoix County, MI"	"26029"	51	26121	195.25	123.65
	"Cheboygan County, MI"	"26031"	98	25675	381.69	233.91
	"Chippewa County, MI"	"26033"	106	38321	276.61	230.15
	"Clare County, MI"	"26035"	84	30652	274.04	178.61
	"Clinton County, MI"	"26037"	120	77297	155.25	131.55
	"Crawford County, MI"	"26039"	53	13745	385.59	221.32
	"Delta County, MI"	"26041"	103	36559	281.74	174.88
	"Dickinson County, MI"	"26043"	62	25957	238.86	162.05
	"Eaton County, MI"	"26045"	182	108579	167.62	134.07
	"Emmet County, MI"	"26047"	91	33204	274.06	179.89
	"Genesee County, MI"	"26049"	830	412895	201.02	166.06
	"Gladwin County, MI"	"26051"	60	25411	236.12	153.86
	"Gogebic County, MI"	"26053"	38	15737	241.47	153.95
	"Grand Traverse County, MI"	"26055"	198	90782	218.10	165.00
	"Gratiot County, MI"	"26057"	66	41665	158.41	125.76
	"Hillsdale County, MI"	"26059"	96	45830	209.47	162.75
	"Houghton County, MI"	"26061"	86	36495	235.65	194.46
	"Huron County, MI"	"26063"	106	32065	330.58	198.83
	"Ingham County, MI"	"26065"	405	284582	142.31	148.11
	"Ionia County, MI"	"26067"	110	64294	171.09	162.18
	"Iosco County, MI"	"26069"	67	25420	263.57	143.95
	"Iron County, MI"	"26071"	36	11387	316.15	142.64
	"Isabella County, MI"	"26073"	97	70616	137.36	154.11
	"Jackson County, MI"	"26075"	380	159741	237.89	192.38
	"Kalamazoo County, MI"	"26077"	455	258818	175.80	162.76
	"Kalkaska County, MI"	"26079"	47	17394	270.21	185.17
	"Kent County, MI"	"26081"	755	629237	119.99	115.51
	"Keweenaw County, MI"	"26083"	Suppressed	2217	Suppressed	Suppressed
	"Lake County, MI"	"26085"	52	11341	458.51	291.11
	"Lapeer County, MI"	"26087"	136	88153	154.28	122.98
	"Leelanau County, MI"	"26089"	51	21915	232.72	138.39
	"Lenawee County, MI"	"26091"	258	99047	260.48	204.50
	"Livingston County, MI"	"26093"	283	185596	152.48	136.24
	"Luce County, MI"	"26095"	21	6426	326.80	216.65
	"Mackinac County, MI"	"26097"	42	11042	380.37	209.64
	"Macomb County, MI"	"26099"	1571	860112	182.65	151.37
	"Manistee County, MI"	"26101"	76	24420	311.22	202.17
	"Marquette County, MI"	"26103"	169	67676	249.72	196.95
	"Mason County, MI"	"26105"	62	28824	215.10	136.36
	"Mecosta County, MI"	"26107"	83	43186	192.19	162.54
	"Menominee County, MI"	"26109"	72	23714	303.62	200.17
	"Midland County, MI"	"26111"	102	83427	122.26	92.27
	"Missaukee County, MI"	"26113"	59	15037	392.37	265.37
	"Monroe County, MI"	"26115"	243	149824	162.19	133.84
	"Montcalm County, MI"	"26117"	125	62893	198.75	158.21
	"Montmorency County, MI"	"26119"	25	9300	268.82	137.12
	"Muskegon County, MI"	"26121"	379	172344	219.91	188.99
	"Newaygo County, MI"	"26123"	121	47900	252.61	182.30
	"Oakland County, MI"	"26125"	1624	1237868	131.19	111.60
	"Oceana County, MI"	"26127"	67	26221	255.52	192.38
	"Ogemaw County, MI"	"26129"	58	21039	275.68	181.09
	"Ontonagon County, MI"	"26131"	28	6172	453.66	182.14
	"Osceola County, MI"	"26133"	65	23169	280.55	205.43
	"Oscoda County, MI"	"26135"	30	8371	358.38	185.15
	"Otsego County, MI"	"26137"	43	24158	177.99	134.65
	"Ottawa County, MI"	"26139"	281	276292	101.70	96.86
	"Presque Isle County, MI"	"26141"	41	13004	315.29	153.63
	"Roscommon County, MI"	"26143"	105	23955	438.32	254.45
	"Saginaw County, MI"	"26145"	340	195012	174.35	135.93
	"St. Clair County, MI"	"26147"	415	160078	259.25	206.45
	"St. Joseph County, MI"	"26149"	136	60946	223.15	184.88
	"Sanilac County, MI"	"26151"	105	41587	252.48	180.15
	"Schoolcraft County, MI"	"26153"	23	8171	281.48	166.62
	"Shiawassee County, MI"	"26155"	141	68933	204.55	167.67
	"Tuscola County, MI"	"26157"	94	54000	174.07	126.58
	"Van Buren County, MI"	"26159"	178	75199	236.71	194.79
	"Washtenaw County, MI"	"26161"	357	356874	100.04	101.97
	"Wayne County, MI"	"26163"	2526	1764804	143.13	129.23
	"Wexford County, MI"	"26165"	90	32886	273.67	212.19
	"Aitkin County, MN"	"27001"	56	15771	355.08	168.62
	"Anoka County, MN"	"27003"	410	341864	119.93	126.60
	"Becker County, MN"	"27005"	62	33259	186.42	122.48
	"Beltrami County, MN"	"27007"	83	45664	181.76	162.12
	"Benton County, MN"	"27009"	54	39506	136.69	124.13
	"Big Stone County, MN"	"27011"	11	5127	Unreliable	Unreliable
	"Blue Earth County, MN"	"27013"	66	65385	100.94	95.32
	"Brown County, MN"	"27015"	59	25292	233.28	138.01
	"Carlton County, MN"	"27017"	90	35571	253.02	203.51
	"Carver County, MN"	"27019"	67	97338	68.83	79.25
	"Cass County, MN"	"27021"	69	28559	241.61	159.54
	"Chippewa County, MN"	"27023"	30	12110	247.73	144.20
	"Chisago County, MN"	"27025"	79	54025	146.23	133.47
	"Clay County, MN"	"27027"	77	61286	125.64	122.84
	"Clearwater County, MN"	"27029"	32	8791	364.01	250.98
	"Cook County, MN"	"27031"	Suppressed	5233	Suppressed	Suppressed
	"Cottonwood County, MN"	"27033"	13	11633	Unreliable	Unreliable
	"Crow Wing County, MN"	"27035"	149	63265	235.52	157.11
	"Dakota County, MN"	"27037"	393	412529	95.27	94.89
	"Dodge County, MN"	"27039"	10	20353	Unreliable	Unreliable
	"Douglas County, MN"	"27041"	49	36790	133.19	88.47
	"Faribault County, MN"	"27043"	19	14192	Unreliable	Unreliable
	"Fillmore County, MN"	"27045"	29	20776	139.58	85.87
	"Freeborn County, MN"	"27047"	59	30840	191.31	115.90
	"Goodhue County, MN"	"27049"	83	46423	178.79	119.75
	"Grant County, MN"	"27051"	13	5956	Unreliable	Unreliable
	"Hennepin County, MN"	"27053"	1413	1212064	116.58	111.36
	"Houston County, MN"	"27055"	33	18738	176.11	115.15
	"Hubbard County, MN"	"27057"	36	20573	174.99	106.89
	"Isanti County, MN"	"27059"	74	38413	192.64	164.00
	"Itasca County, MN"	"27061"	117	45589	256.64	175.01
	"Jackson County, MN"	"27063"	16	10269	Unreliable	Unreliable
	"Kanabec County, MN"	"27065"	35	15930	219.71	168.61
	"Kandiyohi County, MN"	"27067"	63	42285	148.99	111.74
	"Kittson County, MN"	"27069"	24	4435	541.15	281.66
	"Koochiching County, MN"	"27071"	19	12856	Unreliable	Unreliable
	"Lac qui Parle County, MN"	"27073"	10	6891	Unreliable	Unreliable
	"Lake County, MN"	"27075"	24	10680	224.72	108.48
	"Lake of the Woods County, MN"	"27077"	Suppressed	3918	Suppressed	Suppressed
	"Le Sueur County, MN"	"27079"	34	27770	122.43	97.48
	"Lincoln County, MN"	"27081"	13	5788	Unreliable	Unreliable
	"Lyon County, MN"	"27083"	38	25665	148.06	129.69
	"McLeod County, MN"	"27085"	48	35882	133.77	99.42
	"Mahnomen County, MN"	"27087"	21	5505	381.47	344.83
	"Marshall County, MN"	"27089"	14	9417	Unreliable	Unreliable
	"Martin County, MN"	"27091"	21	20220	103.86	64.34
	"Meeker County, MN"	"27093"	43	23107	186.09	132.44
	"Mille Lacs County, MN"	"27095"	57	25884	220.21	166.29
	"Morrison County, MN"	"27097"	40	32810	121.91	88.16
	"Mower County, MN"	"27099"	37	39323	94.09	72.36
	"Murray County, MN"	"27101"	21	8470	247.93	147.51
	"Nicollet County, MN"	"27103"	26	33093	78.57	66.53
	"Nobles County, MN"	"27105"	23	21590	106.53	85.60
	"Norman County, MN"	"27107"	13	6639	Unreliable	Unreliable
	"Olmsted County, MN"	"27109"	73	150287	48.57	43.49
	"Otter Tail County, MN"	"27111"	113	57635	196.06	118.65
	"Pennington County, MN"	"27113"	30	14058	213.40	163.60
	"Pine County, MN"	"27115"	62	29095	213.10	153.06
	"Pipestone County, MN"	"27117"	12	9281	Unreliable	Unreliable
	"Polk County, MN"	"27119"	66	31704	208.18	164.55
	"Pope County, MN"	"27121"	24	10984	218.50	129.32
	"Ramsey County, MN"	"27123"	594	532655	111.52	107.15
	"Red Lake County, MN"	"27125"	Suppressed	4043	Suppressed	Suppressed
	"Redwood County, MN"	"27127"	30	15515	193.36	126.86
	"Renville County, MN"	"27129"	22	15025	146.42	98.32
	"Rice County, MN"	"27131"	89	65151	136.61	125.87
	"Rock County, MN"	"27133"	20	9553	209.36	119.54
	"Roseau County, MN"	"27135"	28	15679	178.58	141.70
	"St. Louis County, MN"	"27137"	444	200949	220.95	167.18
	"Scott County, MN"	"27139"	108	139672	77.32	94.85
	"Sherburne County, MN"	"27141"	101	91126	110.84	130.45
	"Sibley County, MN"	"27143"	19	14918	Unreliable	Unreliable
	"Stearns County, MN"	"27145"	167	152912	109.21	100.38
	"Steele County, MN"	"27147"	53	36573	144.92	114.22
	"Stevens County, MN"	"27149"	Suppressed	9800	Suppressed	Suppressed
	"Swift County, MN"	"27151"	13	9436	Unreliable	Unreliable
	"Todd County, MN"	"27153"	43	24264	177.22	143.38
	"Traverse County, MN"	"27155"	10	3387	Unreliable	Unreliable
	"Wabasha County, MN"	"27157"	37	21362	173.20	115.20
	"Wadena County, MN"	"27159"	34	13757	247.15	161.98
	"Waseca County, MN"	"27161"	22	19025	115.64	92.11
	"Washington County, MN"	"27163"	244	249283	97.88	95.61
	"Watonwan County, MN"	"27165"	Suppressed	11083	Suppressed	Suppressed
	"Wilkin County, MN"	"27167"	15	6495	Unreliable	Unreliable
	"Winona County, MN"	"27169"	84	51097	164.39	141.16
	"Wright County, MN"	"27171"	160	129918	123.15	134.52
	"Yellow Medicine County, MN"	"27173"	19	10109	Unreliable	Unreliable
	"Adams County, MS"	"28001"	26	31737	81.92	66.72
	"Alcorn County, MS"	"28003"	27	37380	72.23	56.54
	"Amite County, MS"	"28005"	18	12629	Unreliable	Unreliable
	"Attala County, MS"	"28007"	11	19163	Unreliable	Unreliable
	"Benton County, MS"	"28009"	Suppressed	8296	Suppressed	Suppressed
	"Bolivar County, MS"	"28011"	25	33768	74.03	66.49
	"Calhoun County, MS"	"28013"	14	14745	Unreliable	Unreliable
	"Carroll County, MS"	"28015"	Suppressed	10254	Suppressed	Suppressed
	"Chickasaw County, MS"	"28017"	Suppressed	17313	Suppressed	Suppressed
	"Choctaw County, MS"	"28019"	Suppressed	8294	Suppressed	Suppressed
	"Claiborne County, MS"	"28021"	Suppressed	9080	Suppressed	Suppressed
	"Clarke County, MS"	"28023"	12	16299	Unreliable	Unreliable
	"Clay County, MS"	"28025"	12	20225	Unreliable	Unreliable
	"Coahoma County, MS"	"28027"	25	24807	100.78	96.59
	"Copiah County, MS"	"28029"	37	28797	128.49	106.74
	"Covington County, MS"	"28031"	13	19442	Unreliable	Unreliable
	"DeSoto County, MS"	"28033"	53	170913	31.01	30.18
	"Forrest County, MS"	"28035"	60	76330	78.61	79.63
	"Franklin County, MS"	"28037"	Suppressed	7833	Suppressed	Suppressed
	"George County, MS"	"28039"	15	23303	Unreliable	Unreliable
	"Greene County, MS"	"28041"	11	14326	Unreliable	Unreliable
	"Grenada County, MS"	"28043"	Suppressed	21666	Suppressed	Suppressed
	"Hancock County, MS"	"28045"	76	45949	165.40	126.25
	"Harrison County, MS"	"28047"	88	199058	44.21	43.04
	"Hinds County, MS"	"28049"	52	243729	21.34	20.75
	"Holmes County, MS"	"28051"	Suppressed	18459	Suppressed	Suppressed
	"Humphreys County, MS"	"28053"	Suppressed	8741	Suppressed	Suppressed
	"Issaquena County, MS"	"28055"	Suppressed	1397	Suppressed	Suppressed
	"Itawamba County, MS"	"28057"	22	23527	93.51	74.41
	"Jackson County, MS"	"28059"	83	141137	58.81	54.82
	"Jasper County, MS"	"28061"	Suppressed	16601	Suppressed	Suppressed
	"Jefferson County, MS"	"28063"	Suppressed	7599	Suppressed	Suppressed
	"Jefferson Davis County, MS"	"28065"	13	11822	Unreliable	Unreliable
	"Jones County, MS"	"28067"	Suppressed	68290	Suppressed	Suppressed
	"Kemper County, MS"	"28069"	Suppressed	10163	Suppressed	Suppressed
	"Lafayette County, MS"	"28071"	Suppressed	52930	Suppressed	Suppressed
	"Lamar County, MS"	"28073"	24	60099	39.93	40.30
	"Lauderdale County, MS"	"28075"	16	79739	Unreliable	Unreliable
	"Lawrence County, MS"	"28077"	Suppressed	12502	Suppressed	Suppressed
	"Leake County, MS"	"28079"	21	23193	90.54	93.27
	"Lee County, MS"	"28081"	78	85246	91.50	79.77
	"Leflore County, MS"	"28083"	Suppressed	31422	Suppressed	Suppressed
	"Lincoln County, MS"	"28085"	29	34775	83.39	76.58
	"Lowndes County, MS"	"28087"	16	59730	Unreliable	Unreliable
	"Madison County, MS"	"28089"	35	101688	34.42	35.69
	"Marion County, MS"	"28091"	14	25868	Unreliable	Unreliable
	"Marshall County, MS"	"28093"	13	36234	Unreliable	Unreliable
	"Monroe County, MS"	"28095"	23	36003	63.88	45.69
	"Montgomery County, MS"	"28097"	Suppressed	10400	Suppressed	Suppressed
	"Neshoba County, MS"	"28099"	20	29465	67.88	64.40
	"Newton County, MS"	"28101"	Suppressed	21832	Suppressed	Suppressed
	"Noxubee County, MS"	"28103"	Suppressed	11115	Suppressed	Suppressed
	"Oktibbeha County, MS"	"28105"	22	49414	44.52	53.64
	"Panola County, MS"	"28107"	14	34444	Unreliable	Unreliable
	"Pearl River County, MS"	"28109"	60	55224	108.65	86.59
	"Perry County, MS"	"28111"	Suppressed	12227	Suppressed	Suppressed
	"Pike County, MS"	"28113"	10	40058	Unreliable	Unreliable
	"Pontotoc County, MS"	"28115"	23	30950	74.31	67.30
	"Prentiss County, MS"	"28117"	21	25428	82.59	66.97
	"Quitman County, MS"	"28119"	Suppressed	7678	Suppressed	Suppressed
	"Rankin County, MS"	"28121"	45	148070	30.39	28.97
	"Scott County, MS"	"28123"	11	28461	Unreliable	Unreliable
	"Sharkey County, MS"	"28125"	Suppressed	4647	Suppressed	Suppressed
	"Simpson County, MS"	"28127"	19	27463	Unreliable	Unreliable
	"Smith County, MS"	"28129"	32	16188	197.68	147.02
	"Stone County, MS"	"28131"	18	17875	Unreliable	Unreliable
	"Sunflower County, MS"	"28133"	Suppressed	27496	Suppressed	Suppressed
	"Tallahatchie County, MS"	"28135"	11	14761	Unreliable	Unreliable
	"Tate County, MS"	"28137"	27	28204	95.73	85.88
	"Tippah County, MS"	"28139"	Suppressed	22039	Suppressed	Suppressed
	"Tishomingo County, MS"	"28141"	26	19420	133.88	100.40
	"Tunica County, MS"	"28143"	Suppressed	10598	Suppressed	Suppressed
	"Union County, MS"	"28145"	22	28097	78.30	70.18
	"Walthall County, MS"	"28147"	14	14859	Unreliable	Unreliable
	"Warren County, MS"	"28149"	22	47983	45.85	40.15
	"Washington County, MS"	"28151"	Suppressed	48958	Suppressed	Suppressed
	"Wayne County, MS"	"28153"	26	20490	126.89	112.65
	"Webster County, MS"	"28155"	15	9972	Unreliable	Unreliable
	"Wilkinson County, MS"	"28157"	Suppressed	9191	Suppressed	Suppressed
	"Winston County, MS"	"28159"	18	18478	Unreliable	Unreliable
	"Yalobusha County, MS"	"28161"	13	12276	Unreliable	Unreliable
	"Yazoo County, MS"	"28163"	19	27817	Unreliable	Unreliable
	"Adair County, MO"	"29001"	66	25602	257.79	248.39
	"Andrew County, MO"	"29003"	21	17379	120.84	89.53
	"Atchison County, MO"	"29005"	Suppressed	5382	Suppressed	Suppressed
	"Audrain County, MO"	"29007"	64	25887	247.23	186.58
	"Barry County, MO"	"29009"	84	35662	235.54	168.29
	"Barton County, MO"	"29011"	24	12057	199.05	138.29
	"Bates County, MO"	"29013"	47	16584	283.41	223.73
	"Benton County, MO"	"29015"	75	18806	398.81	204.32
	"Bollinger County, MO"	"29017"	15	12394	Unreliable	Unreliable
	"Boone County, MO"	"29019"	187	172717	108.27	123.57
	"Buchanan County, MO"	"29021"	181	89486	202.27	177.94
	"Butler County, MO"	"29023"	93	42972	216.42	173.07
	"Caldwell County, MO"	"29025"	13	9034	Unreliable	Unreliable
	"Callaway County, MO"	"29027"	86	44750	192.18	167.13
	"Camden County, MO"	"29029"	88	44021	199.90	131.41
	"Cape Girardeau County, MO"	"29031"	89	78043	114.04	99.98
	"Carroll County, MO"	"29033"	16	9043	Unreliable	Unreliable
	"Carter County, MO"	"29035"	Suppressed	6258	Suppressed	Suppressed
	"Cass County, MO"	"29037"	174	100889	172.47	144.38
	"Cedar County, MO"	"29039"	40	13952	286.70	184.34
	"Chariton County, MO"	"29041"	21	7694	272.94	165.50
	"Christian County, MO"	"29043"	98	82101	119.37	110.39
	"Clark County, MO"	"29045"	Suppressed	6917	Suppressed	Suppressed
	"Clay County, MO"	"29047"	340	233682	145.50	141.32
	"Clinton County, MO"	"29049"	63	20299	310.36	233.73
	"Cole County, MO"	"29051"	99	76557	129.32	113.70
	"Cooper County, MO"	"29053"	36	17585	204.72	149.29
	"Crawford County, MO"	"29055"	69	24650	279.92	212.36
	"Dade County, MO"	"29057"	22	7628	288.41	174.33
	"Dallas County, MO"	"29059"	32	16389	195.25	139.05
	"Daviess County, MO"	"29061"	14	8297	Unreliable	Unreliable
	"DeKalb County, MO"	"29063"	25	12692	196.97	159.34
	"Dent County, MO"	"29065"	31	15655	198.02	151.51
	"Douglas County, MO"	"29067"	31	13546	228.85	150.80
	"Dunklin County, MO"	"29069"	127	31344	405.18	317.49
	"Franklin County, MO"	"29071"	237	102084	232.16	195.25
	"Gasconade County, MO"	"29073"	28	14866	188.35	117.17
	"Gentry County, MO"	"29075"	21	6826	307.65	204.08
	"Greene County, MO"	"29077"	538	285865	188.20	162.46
	"Grundy County, MO"	"29079"	21	10197	205.94	151.50
	"Harrison County, MO"	"29081"	24	8639	277.81	181.78
	"Henry County, MO"	"29083"	76	22028	345.02	233.78
	"Hickory County, MO"	"29085"	41	9219	444.73	245.69
	"Holt County, MO"	"29087"	12	4516	Unreliable	Unreliable
	"Howard County, MO"	"29089"	18	10159	Unreliable	Unreliable
	"Howell County, MO"	"29091"	109	40173	271.33	207.42
	"Iron County, MO"	"29093"	16	10267	Unreliable	Unreliable
	"Jackson County, MO"	"29095"	1066	683191	156.03	142.19
	"Jasper County, MO"	"29097"	235	117543	199.93	182.01
	"Jefferson County, MO"	"29099"	405	222716	181.85	174.48
	"Johnson County, MO"	"29101"	72	54362	132.45	142.90
	"Knox County, MO"	"29103"	10	4000	Unreliable	Unreliable
	"Laclede County, MO"	"29105"	81	35439	228.56	183.11
	"Lafayette County, MO"	"29107"	59	32688	180.49	138.73
	"Lawrence County, MO"	"29109"	84	38023	220.92	170.49
	"Lewis County, MO"	"29111"	15	10138	Unreliable	Unreliable
	"Lincoln County, MO"	"29113"	95	54249	175.12	168.44
	"Linn County, MO"	"29115"	24	12311	194.95	143.91
	"Livingston County, MO"	"29117"	31	15053	205.94	151.56
	"McDonald County, MO"	"29119"	29	22800	127.19	103.35
	"Macon County, MO"	"29121"	26	15479	167.97	115.82
	"Madison County, MO"	"29123"	31	12368	250.65	182.30
	"Maries County, MO"	"29125"	21	9013	233.00	169.23
	"Marion County, MO"	"29127"	72	28920	248.96	193.48
	"Mercer County, MO"	"29129"	10	3719	Unreliable	Unreliable
	"Miller County, MO"	"29131"	59	25141	234.68	184.96
	"Mississippi County, MO"	"29133"	31	14232	217.82	164.95
	"Moniteau County, MO"	"29135"	25	15856	157.67	133.37
	"Monroe County, MO"	"29137"	13	8707	Unreliable	Unreliable
	"Montgomery County, MO"	"29139"	30	11841	253.36	191.38
	"Morgan County, MO"	"29141"	67	20240	331.03	219.10
	"New Madrid County, MO"	"29143"	60	18272	328.37	246.73
	"Newton County, MO"	"29145"	88	58598	150.18	114.13
	"Nodaway County, MO"	"29147"	22	23081	95.32	89.35
	"Oregon County, MO"	"29149"	23	10911	210.80	144.82
	"Osage County, MO"	"29151"	23	13703	167.85	126.37
	"Ozark County, MO"	"29153"	20	9492	210.70	131.59
	"Pemiscot County, MO"	"29155"	26	17650	147.31	126.43
	"Perry County, MO"	"29157"	34	19202	177.06	145.50
	"Pettis County, MO"	"29159"	69	42225	163.41	136.95
	"Phelps County, MO"	"29161"	76	44847	169.47	155.25
	"Pike County, MO"	"29163"	50	18541	269.67	209.78
	"Platte County, MO"	"29165"	128	94788	135.04	133.09
	"Polk County, MO"	"29167"	53	31054	170.67	135.55
	"Pulaski County, MO"	"29169"	67	53436	125.38	188.87
	"Putnam County, MO"	"29171"	11	4829	Unreliable	Unreliable
	"Ralls County, MO"	"29173"	21	10255	204.78	137.96
